"V1","V2"
238.725,33.215
238.77,33.215
238.815,33.215
238.86,33.215
238.905,33.215
238.95,33.215
238.995,33.215
239.04,33.215
239.085,33.215
239.13,33.215
239.175,33.215
239.22,33.215
239.265,33.215
239.31,33.215
239.355,33.215
239.4,33.215
239.445,33.215
239.49,33.215
239.535,33.215
239.58,33.215
239.625,33.215
239.67,33.215
239.715,33.215
239.76,33.215
239.805,33.215
239.85,33.215
239.895,33.215
239.94,33.215
239.985,33.215
240.03,33.215
240.075,33.215
240.12,33.215
240.165,33.215
240.21,33.215
240.255,33.215
240.3,33.215
240.345,33.215
240.39,33.215
240.435,33.215
240.48,33.215
240.525,33.215
240.57,33.215
240.615,33.215
240.66,33.215
240.705,33.215
240.75,33.215
240.795,33.215
240.84,33.215
240.885,33.215
240.93,33.215
240.975,33.215
241.02,33.215
241.065,33.215
241.11,33.215
241.155,33.215
241.2,33.215
241.245,33.215
241.29,33.215
241.335,33.215
241.38,33.215
241.425,33.215
241.47,33.215
241.515,33.215
241.56,33.215
241.605,33.215
241.65,33.215
241.695,33.215
241.74,33.215
241.785,33.215
241.83,33.215
241.875,33.215
241.92,33.215
241.965,33.215
242.01,33.215
242.055,33.215
242.1,33.215
242.145,33.215
242.19,33.215
242.235,33.215
242.28,33.215
242.325,33.215
242.37,33.215
242.415,33.215
242.46,33.215
242.505,33.215
242.55,33.215
242.595,33.215
242.64,33.215
242.685,33.215
242.73,33.215
242.775,33.215
242.82,33.215
242.865,33.215
242.91,33.215
242.955,33.215
243,33.215
237.825,33.26
237.87,33.26
237.915,33.26
237.96,33.26
238.005,33.26
238.05,33.26
238.095,33.26
238.14,33.26
238.185,33.26
238.23,33.26
238.275,33.26
238.32,33.26
238.365,33.26
238.41,33.26
238.455,33.26
238.5,33.26
238.545,33.26
238.59,33.26
238.635,33.26
238.68,33.26
238.725,33.26
238.77,33.26
238.815,33.26
238.86,33.26
238.905,33.26
238.95,33.26
238.995,33.26
239.04,33.26
239.085,33.26
239.13,33.26
239.175,33.26
239.22,33.26
239.265,33.26
239.31,33.26
239.355,33.26
239.4,33.26
239.445,33.26
239.49,33.26
239.535,33.26
239.58,33.26
239.625,33.26
239.67,33.26
239.715,33.26
239.76,33.26
239.805,33.26
239.85,33.26
239.895,33.26
239.94,33.26
239.985,33.26
240.03,33.26
240.075,33.26
240.12,33.26
240.165,33.26
240.21,33.26
240.255,33.26
240.3,33.26
240.345,33.26
240.39,33.26
240.435,33.26
240.48,33.26
240.525,33.26
240.57,33.26
240.615,33.26
240.66,33.26
240.705,33.26
240.75,33.26
240.795,33.26
240.84,33.26
240.885,33.26
240.93,33.26
240.975,33.26
241.02,33.26
241.065,33.26
241.11,33.26
241.155,33.26
241.2,33.26
241.245,33.26
241.29,33.26
241.335,33.26
241.38,33.26
241.425,33.26
241.47,33.26
241.515,33.26
241.56,33.26
241.605,33.26
241.65,33.26
241.695,33.26
241.74,33.26
241.785,33.26
241.83,33.26
241.875,33.26
241.92,33.26
241.965,33.26
242.01,33.26
242.055,33.26
242.1,33.26
242.145,33.26
242.19,33.26
242.235,33.26
242.28,33.26
242.325,33.26
242.37,33.26
242.415,33.26
242.46,33.26
242.505,33.26
242.55,33.26
242.595,33.26
242.64,33.26
242.685,33.26
242.73,33.26
242.775,33.26
242.82,33.26
242.865,33.26
242.91,33.26
242.955,33.26
243,33.26
237.78,33.305
237.825,33.305
237.87,33.305
237.915,33.305
237.96,33.305
238.005,33.305
238.05,33.305
238.095,33.305
238.14,33.305
238.185,33.305
238.23,33.305
238.275,33.305
238.32,33.305
238.365,33.305
238.41,33.305
238.455,33.305
238.5,33.305
238.545,33.305
238.59,33.305
238.635,33.305
238.68,33.305
238.725,33.305
238.77,33.305
238.815,33.305
238.86,33.305
238.905,33.305
238.95,33.305
238.995,33.305
239.04,33.305
239.085,33.305
239.13,33.305
239.175,33.305
239.22,33.305
239.265,33.305
239.31,33.305
239.355,33.305
239.4,33.305
239.445,33.305
239.49,33.305
239.535,33.305
239.58,33.305
239.625,33.305
239.67,33.305
239.715,33.305
239.76,33.305
239.805,33.305
239.85,33.305
239.895,33.305
239.94,33.305
239.985,33.305
240.03,33.305
240.075,33.305
240.12,33.305
240.165,33.305
240.21,33.305
240.255,33.305
240.3,33.305
240.345,33.305
240.39,33.305
240.435,33.305
240.48,33.305
240.525,33.305
240.57,33.305
240.615,33.305
240.66,33.305
240.705,33.305
240.75,33.305
240.795,33.305
240.84,33.305
240.885,33.305
240.93,33.305
240.975,33.305
241.02,33.305
241.065,33.305
241.11,33.305
241.155,33.305
241.2,33.305
241.245,33.305
241.29,33.305
241.335,33.305
241.38,33.305
241.425,33.305
241.47,33.305
241.515,33.305
241.56,33.305
241.605,33.305
241.65,33.305
241.695,33.305
241.74,33.305
241.785,33.305
241.83,33.305
241.875,33.305
241.92,33.305
241.965,33.305
242.01,33.305
242.055,33.305
242.1,33.305
242.145,33.305
242.19,33.305
242.235,33.305
242.28,33.305
242.325,33.305
242.37,33.305
242.415,33.305
242.46,33.305
242.505,33.305
242.55,33.305
242.595,33.305
242.64,33.305
242.685,33.305
242.73,33.305
242.775,33.305
242.82,33.305
242.865,33.305
242.91,33.305
242.955,33.305
243,33.305
237.735,33.35
237.78,33.35
237.825,33.35
237.87,33.35
237.915,33.35
237.96,33.35
238.005,33.35
238.05,33.35
238.095,33.35
238.14,33.35
238.185,33.35
238.23,33.35
238.275,33.35
238.32,33.35
238.365,33.35
238.41,33.35
238.455,33.35
238.5,33.35
238.545,33.35
238.59,33.35
238.635,33.35
238.68,33.35
238.725,33.35
238.77,33.35
238.815,33.35
238.86,33.35
238.905,33.35
238.95,33.35
238.995,33.35
239.04,33.35
239.085,33.35
239.13,33.35
239.175,33.35
239.22,33.35
239.265,33.35
239.31,33.35
239.355,33.35
239.4,33.35
239.445,33.35
239.49,33.35
239.535,33.35
239.58,33.35
239.625,33.35
239.67,33.35
239.715,33.35
239.76,33.35
239.805,33.35
239.85,33.35
239.895,33.35
239.94,33.35
239.985,33.35
240.03,33.35
240.075,33.35
240.12,33.35
240.165,33.35
240.21,33.35
240.255,33.35
240.3,33.35
240.345,33.35
240.39,33.35
240.435,33.35
240.48,33.35
240.525,33.35
240.57,33.35
240.615,33.35
240.66,33.35
240.705,33.35
240.75,33.35
240.795,33.35
240.84,33.35
240.885,33.35
240.93,33.35
240.975,33.35
241.02,33.35
241.065,33.35
241.11,33.35
241.155,33.35
241.2,33.35
241.245,33.35
241.29,33.35
241.335,33.35
241.38,33.35
241.425,33.35
241.47,33.35
241.515,33.35
241.56,33.35
241.605,33.35
241.65,33.35
241.695,33.35
241.74,33.35
241.785,33.35
241.83,33.35
241.875,33.35
241.92,33.35
241.965,33.35
242.01,33.35
242.055,33.35
242.1,33.35
242.145,33.35
242.19,33.35
242.235,33.35
242.28,33.35
242.325,33.35
242.37,33.35
242.415,33.35
242.46,33.35
242.505,33.35
242.55,33.35
242.595,33.35
242.64,33.35
242.685,33.35
242.73,33.35
242.775,33.35
242.82,33.35
242.865,33.35
242.91,33.35
242.955,33.35
243,33.35
237.69,33.395
237.735,33.395
237.78,33.395
237.825,33.395
237.87,33.395
237.915,33.395
237.96,33.395
238.005,33.395
238.05,33.395
238.095,33.395
238.14,33.395
238.185,33.395
238.23,33.395
238.275,33.395
238.32,33.395
238.365,33.395
238.41,33.395
238.455,33.395
238.5,33.395
238.545,33.395
238.59,33.395
238.635,33.395
238.68,33.395
238.725,33.395
238.77,33.395
238.815,33.395
238.86,33.395
238.905,33.395
238.95,33.395
238.995,33.395
239.04,33.395
239.085,33.395
239.13,33.395
239.175,33.395
239.22,33.395
239.265,33.395
239.31,33.395
239.355,33.395
239.4,33.395
239.445,33.395
239.49,33.395
239.535,33.395
239.58,33.395
239.625,33.395
239.67,33.395
239.715,33.395
239.76,33.395
239.805,33.395
239.85,33.395
239.895,33.395
239.94,33.395
239.985,33.395
240.03,33.395
240.075,33.395
240.12,33.395
240.165,33.395
240.21,33.395
240.255,33.395
240.3,33.395
240.345,33.395
240.39,33.395
240.435,33.395
240.48,33.395
240.525,33.395
240.57,33.395
240.615,33.395
240.66,33.395
240.705,33.395
240.75,33.395
240.795,33.395
240.84,33.395
240.885,33.395
240.93,33.395
240.975,33.395
241.02,33.395
241.065,33.395
241.11,33.395
241.155,33.395
241.2,33.395
241.245,33.395
241.29,33.395
241.335,33.395
241.38,33.395
241.425,33.395
241.47,33.395
241.515,33.395
241.56,33.395
241.605,33.395
241.65,33.395
241.695,33.395
241.74,33.395
241.785,33.395
241.83,33.395
241.875,33.395
241.92,33.395
241.965,33.395
242.01,33.395
242.055,33.395
242.1,33.395
242.145,33.395
242.19,33.395
242.235,33.395
242.28,33.395
242.325,33.395
242.37,33.395
242.415,33.395
242.46,33.395
242.505,33.395
242.55,33.395
242.595,33.395
242.64,33.395
242.685,33.395
242.73,33.395
242.775,33.395
242.82,33.395
242.865,33.395
242.91,33.395
242.955,33.395
243,33.395
237.69,33.44
237.735,33.44
237.78,33.44
237.825,33.44
237.87,33.44
237.915,33.44
237.96,33.44
238.005,33.44
238.05,33.44
238.095,33.44
238.14,33.44
238.185,33.44
238.23,33.44
238.275,33.44
238.32,33.44
238.365,33.44
238.41,33.44
238.455,33.44
238.5,33.44
238.545,33.44
238.59,33.44
238.635,33.44
238.68,33.44
238.725,33.44
238.77,33.44
238.815,33.44
238.86,33.44
238.905,33.44
238.95,33.44
238.995,33.44
239.04,33.44
239.085,33.44
239.13,33.44
239.175,33.44
239.22,33.44
239.265,33.44
239.31,33.44
239.355,33.44
239.4,33.44
239.445,33.44
239.49,33.44
239.535,33.44
239.58,33.44
239.625,33.44
239.67,33.44
239.715,33.44
239.76,33.44
239.805,33.44
239.85,33.44
239.895,33.44
239.94,33.44
239.985,33.44
240.03,33.44
240.075,33.44
240.12,33.44
240.165,33.44
240.21,33.44
240.255,33.44
240.3,33.44
240.345,33.44
240.39,33.44
240.435,33.44
240.48,33.44
240.525,33.44
240.57,33.44
240.615,33.44
240.66,33.44
240.705,33.44
240.75,33.44
240.795,33.44
240.84,33.44
240.885,33.44
240.93,33.44
240.975,33.44
241.02,33.44
241.065,33.44
241.11,33.44
241.155,33.44
241.2,33.44
241.245,33.44
241.29,33.44
241.335,33.44
241.38,33.44
241.425,33.44
241.47,33.44
241.515,33.44
241.56,33.44
241.605,33.44
241.65,33.44
241.695,33.44
241.74,33.44
241.785,33.44
241.83,33.44
241.875,33.44
241.92,33.44
241.965,33.44
242.01,33.44
242.055,33.44
242.1,33.44
242.145,33.44
242.19,33.44
242.235,33.44
242.28,33.44
242.325,33.44
242.37,33.44
242.415,33.44
242.46,33.44
242.505,33.44
242.55,33.44
242.595,33.44
242.64,33.44
242.685,33.44
242.73,33.44
242.775,33.44
242.82,33.44
242.865,33.44
242.91,33.44
242.955,33.44
243,33.44
237.645,33.485
237.69,33.485
237.735,33.485
237.78,33.485
237.825,33.485
237.87,33.485
237.915,33.485
237.96,33.485
238.005,33.485
238.05,33.485
238.095,33.485
238.14,33.485
238.185,33.485
238.23,33.485
238.275,33.485
238.32,33.485
238.365,33.485
238.41,33.485
238.455,33.485
238.5,33.485
238.545,33.485
238.59,33.485
238.635,33.485
238.68,33.485
238.725,33.485
238.77,33.485
238.815,33.485
238.86,33.485
238.905,33.485
238.95,33.485
238.995,33.485
239.04,33.485
239.085,33.485
239.13,33.485
239.175,33.485
239.22,33.485
239.265,33.485
239.31,33.485
239.355,33.485
239.4,33.485
239.445,33.485
239.49,33.485
239.535,33.485
239.58,33.485
239.625,33.485
239.67,33.485
239.715,33.485
239.76,33.485
239.805,33.485
239.85,33.485
239.895,33.485
239.94,33.485
239.985,33.485
240.03,33.485
240.075,33.485
240.12,33.485
240.165,33.485
240.21,33.485
240.255,33.485
240.3,33.485
240.345,33.485
240.39,33.485
240.435,33.485
240.48,33.485
240.525,33.485
240.57,33.485
240.615,33.485
240.66,33.485
240.705,33.485
240.75,33.485
240.795,33.485
240.84,33.485
240.885,33.485
240.93,33.485
240.975,33.485
241.02,33.485
241.065,33.485
241.11,33.485
241.155,33.485
241.2,33.485
241.245,33.485
241.29,33.485
241.335,33.485
241.38,33.485
241.425,33.485
241.47,33.485
241.515,33.485
241.56,33.485
241.605,33.485
241.65,33.485
241.695,33.485
241.74,33.485
241.785,33.485
241.83,33.485
241.875,33.485
241.92,33.485
241.965,33.485
242.01,33.485
242.055,33.485
242.1,33.485
242.145,33.485
242.19,33.485
242.235,33.485
242.28,33.485
242.325,33.485
242.37,33.485
242.415,33.485
242.46,33.485
242.505,33.485
242.55,33.485
242.595,33.485
242.64,33.485
242.685,33.485
242.73,33.485
242.775,33.485
242.82,33.485
242.865,33.485
242.91,33.485
242.955,33.485
243,33.485
237.6,33.53
237.645,33.53
237.69,33.53
237.735,33.53
237.78,33.53
237.825,33.53
237.87,33.53
237.915,33.53
237.96,33.53
238.005,33.53
238.05,33.53
238.095,33.53
238.14,33.53
238.185,33.53
238.23,33.53
238.275,33.53
238.32,33.53
238.365,33.53
238.41,33.53
238.455,33.53
238.5,33.53
238.545,33.53
238.59,33.53
238.635,33.53
238.68,33.53
238.725,33.53
238.77,33.53
238.815,33.53
238.86,33.53
238.905,33.53
238.95,33.53
238.995,33.53
239.04,33.53
239.085,33.53
239.13,33.53
239.175,33.53
239.22,33.53
239.265,33.53
239.31,33.53
239.355,33.53
239.4,33.53
239.445,33.53
239.49,33.53
239.535,33.53
239.58,33.53
239.625,33.53
239.67,33.53
239.715,33.53
239.76,33.53
239.805,33.53
239.85,33.53
239.895,33.53
239.94,33.53
239.985,33.53
240.03,33.53
240.075,33.53
240.12,33.53
240.165,33.53
240.21,33.53
240.255,33.53
240.3,33.53
240.345,33.53
240.39,33.53
240.435,33.53
240.48,33.53
240.525,33.53
240.57,33.53
240.615,33.53
240.66,33.53
240.705,33.53
240.75,33.53
240.795,33.53
240.84,33.53
240.885,33.53
240.93,33.53
240.975,33.53
241.02,33.53
241.065,33.53
241.11,33.53
241.155,33.53
241.2,33.53
241.245,33.53
241.29,33.53
241.335,33.53
241.38,33.53
241.425,33.53
241.47,33.53
241.515,33.53
241.56,33.53
241.605,33.53
241.65,33.53
241.695,33.53
241.74,33.53
241.785,33.53
241.83,33.53
241.875,33.53
241.92,33.53
241.965,33.53
242.01,33.53
242.055,33.53
242.1,33.53
242.145,33.53
242.19,33.53
242.235,33.53
242.28,33.53
242.325,33.53
242.37,33.53
242.415,33.53
242.46,33.53
242.505,33.53
242.55,33.53
242.595,33.53
242.64,33.53
242.685,33.53
242.73,33.53
242.775,33.53
242.82,33.53
242.865,33.53
242.91,33.53
242.955,33.53
243,33.53
237.555,33.575
237.6,33.575
237.645,33.575
237.69,33.575
237.735,33.575
237.78,33.575
237.825,33.575
237.87,33.575
237.915,33.575
237.96,33.575
238.005,33.575
238.05,33.575
238.095,33.575
238.14,33.575
238.185,33.575
238.23,33.575
238.275,33.575
238.32,33.575
238.365,33.575
238.41,33.575
238.455,33.575
238.5,33.575
238.545,33.575
238.59,33.575
238.635,33.575
238.68,33.575
238.725,33.575
238.77,33.575
238.815,33.575
238.86,33.575
238.905,33.575
238.95,33.575
238.995,33.575
239.04,33.575
239.085,33.575
239.13,33.575
239.175,33.575
239.22,33.575
239.265,33.575
239.31,33.575
239.355,33.575
239.4,33.575
239.445,33.575
239.49,33.575
239.535,33.575
239.58,33.575
239.625,33.575
239.67,33.575
239.715,33.575
239.76,33.575
239.805,33.575
239.85,33.575
239.895,33.575
239.94,33.575
239.985,33.575
240.03,33.575
240.075,33.575
240.12,33.575
240.165,33.575
240.21,33.575
240.255,33.575
240.3,33.575
240.345,33.575
240.39,33.575
240.435,33.575
240.48,33.575
240.525,33.575
240.57,33.575
240.615,33.575
240.66,33.575
240.705,33.575
240.75,33.575
240.795,33.575
240.84,33.575
240.885,33.575
240.93,33.575
240.975,33.575
241.02,33.575
241.065,33.575
241.11,33.575
241.155,33.575
241.2,33.575
241.245,33.575
241.29,33.575
241.335,33.575
241.38,33.575
241.425,33.575
241.47,33.575
241.515,33.575
241.56,33.575
241.605,33.575
241.65,33.575
241.695,33.575
241.74,33.575
241.785,33.575
241.83,33.575
241.875,33.575
241.92,33.575
241.965,33.575
242.01,33.575
242.055,33.575
242.1,33.575
242.145,33.575
242.19,33.575
242.235,33.575
242.28,33.575
242.325,33.575
242.37,33.575
242.415,33.575
242.46,33.575
242.505,33.575
242.55,33.575
242.595,33.575
242.64,33.575
242.685,33.575
242.73,33.575
242.775,33.575
242.82,33.575
242.865,33.575
242.91,33.575
242.955,33.575
243,33.575
237.51,33.62
237.555,33.62
237.6,33.62
237.645,33.62
237.69,33.62
237.735,33.62
237.78,33.62
237.825,33.62
237.87,33.62
237.915,33.62
237.96,33.62
238.005,33.62
238.05,33.62
238.095,33.62
238.14,33.62
238.185,33.62
238.23,33.62
238.275,33.62
238.32,33.62
238.365,33.62
238.41,33.62
238.455,33.62
238.5,33.62
238.545,33.62
238.59,33.62
238.635,33.62
238.68,33.62
238.725,33.62
238.77,33.62
238.815,33.62
238.86,33.62
238.905,33.62
238.95,33.62
238.995,33.62
239.04,33.62
239.085,33.62
239.13,33.62
239.175,33.62
239.22,33.62
239.265,33.62
239.31,33.62
239.355,33.62
239.4,33.62
239.445,33.62
239.49,33.62
239.535,33.62
239.58,33.62
239.625,33.62
239.67,33.62
239.715,33.62
239.76,33.62
239.805,33.62
239.85,33.62
239.895,33.62
239.94,33.62
239.985,33.62
240.03,33.62
240.075,33.62
240.12,33.62
240.165,33.62
240.21,33.62
240.255,33.62
240.3,33.62
240.345,33.62
240.39,33.62
240.435,33.62
240.48,33.62
240.525,33.62
240.57,33.62
240.615,33.62
240.66,33.62
240.705,33.62
240.75,33.62
240.795,33.62
240.84,33.62
240.885,33.62
240.93,33.62
240.975,33.62
241.02,33.62
241.065,33.62
241.11,33.62
241.155,33.62
241.2,33.62
241.245,33.62
241.29,33.62
241.335,33.62
241.38,33.62
241.425,33.62
241.47,33.62
241.515,33.62
241.56,33.62
241.605,33.62
241.65,33.62
241.695,33.62
241.74,33.62
241.785,33.62
241.83,33.62
241.875,33.62
241.92,33.62
241.965,33.62
242.01,33.62
242.055,33.62
242.1,33.62
242.145,33.62
242.19,33.62
242.235,33.62
242.28,33.62
242.325,33.62
242.37,33.62
242.415,33.62
242.46,33.62
242.505,33.62
242.55,33.62
242.595,33.62
242.64,33.62
242.685,33.62
242.73,33.62
242.775,33.62
242.82,33.62
242.865,33.62
242.91,33.62
242.955,33.62
243,33.62
237.51,33.665
237.555,33.665
237.6,33.665
237.645,33.665
237.69,33.665
237.735,33.665
237.78,33.665
237.825,33.665
237.87,33.665
237.915,33.665
237.96,33.665
238.005,33.665
238.05,33.665
238.095,33.665
238.14,33.665
238.185,33.665
238.23,33.665
238.275,33.665
238.32,33.665
238.365,33.665
238.41,33.665
238.455,33.665
238.5,33.665
238.545,33.665
238.59,33.665
238.635,33.665
238.68,33.665
238.725,33.665
238.77,33.665
238.815,33.665
238.86,33.665
238.905,33.665
238.95,33.665
238.995,33.665
239.04,33.665
239.085,33.665
239.13,33.665
239.175,33.665
239.22,33.665
239.265,33.665
239.31,33.665
239.355,33.665
239.4,33.665
239.445,33.665
239.49,33.665
239.535,33.665
239.58,33.665
239.625,33.665
239.67,33.665
239.715,33.665
239.76,33.665
239.805,33.665
239.85,33.665
239.895,33.665
239.94,33.665
239.985,33.665
240.03,33.665
240.075,33.665
240.12,33.665
240.165,33.665
240.21,33.665
240.255,33.665
240.3,33.665
240.345,33.665
240.39,33.665
240.435,33.665
240.48,33.665
240.525,33.665
240.57,33.665
240.615,33.665
240.66,33.665
240.705,33.665
240.75,33.665
240.795,33.665
240.84,33.665
240.885,33.665
240.93,33.665
240.975,33.665
241.02,33.665
241.065,33.665
241.11,33.665
241.155,33.665
241.2,33.665
241.245,33.665
241.29,33.665
241.335,33.665
241.38,33.665
241.425,33.665
241.47,33.665
241.515,33.665
241.56,33.665
241.605,33.665
241.65,33.665
241.695,33.665
241.74,33.665
241.785,33.665
241.83,33.665
241.875,33.665
241.92,33.665
241.965,33.665
242.01,33.665
242.055,33.665
242.1,33.665
242.145,33.665
242.19,33.665
242.235,33.665
242.28,33.665
242.325,33.665
242.37,33.665
242.415,33.665
242.46,33.665
242.505,33.665
242.55,33.665
242.595,33.665
242.64,33.665
242.685,33.665
242.73,33.665
242.775,33.665
242.82,33.665
242.865,33.665
242.91,33.665
242.955,33.665
243,33.665
237.465,33.71
237.51,33.71
237.555,33.71
237.6,33.71
237.645,33.71
237.69,33.71
237.735,33.71
237.78,33.71
237.825,33.71
237.87,33.71
237.915,33.71
237.96,33.71
238.005,33.71
238.05,33.71
238.095,33.71
238.14,33.71
238.185,33.71
238.23,33.71
238.275,33.71
238.32,33.71
238.365,33.71
238.41,33.71
238.455,33.71
238.5,33.71
238.545,33.71
238.59,33.71
238.635,33.71
238.68,33.71
238.725,33.71
238.77,33.71
238.815,33.71
238.86,33.71
238.905,33.71
238.95,33.71
238.995,33.71
239.04,33.71
239.085,33.71
239.13,33.71
239.175,33.71
239.22,33.71
239.265,33.71
239.31,33.71
239.355,33.71
239.4,33.71
239.445,33.71
239.49,33.71
239.535,33.71
239.58,33.71
239.625,33.71
239.67,33.71
239.715,33.71
239.76,33.71
239.805,33.71
239.85,33.71
239.895,33.71
239.94,33.71
239.985,33.71
240.03,33.71
240.075,33.71
240.12,33.71
240.165,33.71
240.21,33.71
240.255,33.71
240.3,33.71
240.345,33.71
240.39,33.71
240.435,33.71
240.48,33.71
240.525,33.71
240.57,33.71
240.615,33.71
240.66,33.71
240.705,33.71
240.75,33.71
240.795,33.71
240.84,33.71
240.885,33.71
240.93,33.71
240.975,33.71
241.02,33.71
241.065,33.71
241.11,33.71
241.155,33.71
241.2,33.71
241.245,33.71
241.29,33.71
241.335,33.71
241.38,33.71
241.425,33.71
241.47,33.71
241.515,33.71
241.56,33.71
241.605,33.71
241.65,33.71
241.695,33.71
241.74,33.71
241.785,33.71
241.83,33.71
241.875,33.71
241.92,33.71
241.965,33.71
242.01,33.71
242.055,33.71
242.1,33.71
242.145,33.71
242.19,33.71
242.235,33.71
242.28,33.71
242.325,33.71
242.37,33.71
242.415,33.71
242.46,33.71
242.505,33.71
242.55,33.71
242.595,33.71
242.64,33.71
242.685,33.71
242.73,33.71
242.775,33.71
242.82,33.71
242.865,33.71
242.91,33.71
242.955,33.71
243,33.71
237.42,33.755
237.465,33.755
237.51,33.755
237.555,33.755
237.6,33.755
237.645,33.755
237.69,33.755
237.735,33.755
237.78,33.755
237.825,33.755
237.87,33.755
237.915,33.755
237.96,33.755
238.005,33.755
238.05,33.755
238.095,33.755
238.14,33.755
238.185,33.755
238.23,33.755
238.275,33.755
238.32,33.755
238.365,33.755
238.41,33.755
238.455,33.755
238.5,33.755
238.545,33.755
238.59,33.755
238.635,33.755
238.68,33.755
238.725,33.755
238.77,33.755
238.815,33.755
238.86,33.755
238.905,33.755
238.95,33.755
238.995,33.755
239.04,33.755
239.085,33.755
239.13,33.755
239.175,33.755
239.22,33.755
239.265,33.755
239.31,33.755
239.355,33.755
239.4,33.755
239.445,33.755
239.49,33.755
239.535,33.755
239.58,33.755
239.625,33.755
239.67,33.755
239.715,33.755
239.76,33.755
239.805,33.755
239.85,33.755
239.895,33.755
239.94,33.755
239.985,33.755
240.03,33.755
240.075,33.755
240.12,33.755
240.165,33.755
240.21,33.755
240.255,33.755
240.3,33.755
240.345,33.755
240.39,33.755
240.435,33.755
240.48,33.755
240.525,33.755
